EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0772.359.530,1,2008,32130,SECO
0772.359.530,1,2008,47299,SECO
0772.359.530,1,2008,70220,SECO
0772.394.271,6,2008,33150,MAIN
0772.394.271,1,2008,26510,MAIN
0772.412.978,1,2008,62020,MAIN
0772.424.559,6,2008,56210,MAIN
0772.424.559,1,2008,82300,MAIN
0772.424.559,1,2008,56309,SECO
0772.424.559,1,2008,70220,SECO
0772.505.030,1,2008,56101,MAIN
0772.522.945,1,2008,63990,MAIN
0772.522.945,1,2008,74909,SECO
0772.522.945,1,2008,85599,SECO
0772.581.640,6,2008,93130,MAIN
0772.581.640,1,2008,86905,MAIN
0772.581.640,1,2008,56101,SECO
0772.581.640,1,2008,56301,SECO
0772.581.640,1,2008,74901,SECO
0772.581.640,1,2008,85510,SECO
0772.581.640,1,2008,93130,SECO
0772.601.832,1,2008,93130,MAIN
0772.601.832,1,2008,10850,SECO
0772.614.601,1,2008,64200,MAIN
0772.661.715,6,2008,56301,MAIN
0772.661.715,1,2008,56301,MAIN
0772.661.715,1,2008,56101,SECO
0772.661.715,1,2008,56290,SECO
0772.674.779,1,2008,70220,MAIN
0772.675.769,1,2008,52290,MAIN
0772.675.769,1,2008,50200,SECO
0772.675.769,1,2008,50400,SECO
0772.676.165,1,2008,68203,MAIN
0772.679.630,1,2008,62010,MAIN
0772.679.630,1,2008,62020,SECO
0772.679.630,1,2008,70220,SECO
0772.738.622,1,2008,56101,MAIN
0772.738.622,1,2008,56102,SECO
0772.738.622,1,2008,56210,SECO
0772.755.052,1,2008,63990,MAIN
0772.755.052,1,2008,46510,SECO
0772.755.052,1,2008,47410,SECO
0772.755.052,1,2008,62020,SECO
0772.755.052,1,2008,70220,SECO
0772.755.052,1,2008,82990,SECO
0772.843.639,1,2008,74300,MAIN
0772.843.639,1,2008,58110,SECO
0772.868.977,1,2008,70220,MAIN
0772.868.977,1,2008,29100,SECO
0772.868.977,1,2008,29201,SECO
0772.868.977,1,2008,71121,SECO
0772.904.314,1,2008,70220,MAIN
0772.904.314,1,2008,70100,SECO
0772.905.502,1,2008,56301,MAIN
0772.943.807,1,2008,68100,MAIN
0772.943.807,1,2008,82110,SECO
0772.943.807,1,2008,82990,SECO
0772.954.792,1,2008,85593,MAIN
0772.954.792,1,2008,56301,SECO
0772.954.792,1,2008,63990,SECO
0772.954.792,1,2008,68203,SECO
0772.954.792,1,2008,90012,SECO
0772.955.485,1,2008,86230,MAIN
0772.984.783,1,2008,50200,MAIN
0772.984.783,1,2008,49200,SECO
0772.984.783,1,2008,50400,SECO
0772.984.783,1,2008,51210,SECO
0772.984.783,1,2008,52100,SECO
0772.984.783,1,2008,52290,SECO
0773.331.708,6,2008,47530,MAIN
0773.331.708,1,2008,47530,MAIN
0773.331.708,1,2008,43299,SECO
0773.331.708,1,2008,46733,SECO
0773.331.708,1,2008,47523,SECO
0773.331.708,1,2008,47784,SECO
0773.331.708,1,2008,74104,SECO
0773.336.557,6,2008,56101,MAIN
0773.336.557,1,2008,56101,MAIN
0773.336.557,1,2008,56210,SECO
0773.336.557,1,2008,70210,SECO
0773.336.557,1,2008,82110,SECO
0773.347.247,1,2008,70220,MAIN
0773.360.412,1,2008,82990,MAIN
0773.360.412,1,2008,46180,SECO
0773.378.921,1,2008,95290,MAIN
0773.378.921,1,2008,46495,SECO
0773.378.921,1,2008,47785,SECO
0773.378.921,1,2008,82990,SECO
0773.433.458,1,2008,86220,MAIN
0773.466.617,1,2008,47793,MAIN
0773.466.617,1,2008,13300,SECO
0773.466.617,1,2008,45209,SECO
0773.466.617,1,2008,47770,SECO
0773.466.617,1,2008,47890,SECO
0773.466.617,1,2008,74103,SECO
0773.470.179,1,2008,70220,MAIN
0773.470.179,1,2008,63990,SECO
0773.484.730,1,2008,74103,MAIN
0773.484.730,1,2008,74109,SECO
0773.490.074,1,2008,82990,MAIN
0773.510.959,6,2008,78200,MAIN
0773.510.959,1,2008,78200,MAIN
0773.552.828,1,2008,41102,MAIN
0773.552.828,1,2008,41101,SECO
0773.571.436,6,2008,49420,MAIN
0773.571.436,1,2008,49420,MAIN
0773.571.436,1,2008,52290,SECO
0773.600.734,1,2008,69101,MAIN
0773.641.613,1,2008,56101,MAIN
0773.648.442,1,2008,69103,MAIN
0773.670.515,1,2008,56210,MAIN
0773.735.544,1,2008,49410,MAIN
0773.735.544,1,2008,47750,SECO
0773.735.544,1,2008,52210,SECO
0773.735.544,1,2008,96022,SECO
0773.758.211,1,2008,63990,MAIN
0773.758.904,1,2008,62020,MAIN
0773.873.522,6,2008,56301,MAIN
0773.873.522,1,2008,56301,MAIN
0773.886.388,6,2008,47712,MAIN
0773.886.388,1,2008,47511,MAIN
0773.896.484,1,2008,47910,MAIN
0773.899.553,6,2008,68201,MAIN
0773.899.553,1,2008,68201,MAIN
0773.899.553,1,2008,41102,SECO
0773.899.553,1,2008,47299,SECO
0773.899.553,1,2008,68321,SECO
0773.931.821,1,2008,69101,MAIN
0773.996.256,1,2008,63110,MAIN
0774.306.161,1,2008,85510,MAIN
0774.306.161,1,2008,32300,SECO
0774.306.161,1,2008,70220,SECO
0774.306.161,1,2008,93199,SECO
0774.383.365,1,2008,62010,MAIN
0774.383.365,1,2008,62090,SECO
0774.383.365,1,2008,63110,SECO
0774.383.365,1,2008,74103,SECO
0774.383.365,1,2008,74201,SECO
0774.399.597,1,2008,64200,MAIN
0774.399.597,1,2008,70220,SECO
0774.437.706,1,2008,71111,MAIN
0774.437.706,1,2008,70220,SECO
0774.437.706,1,2008,71112,SECO
0774.437.706,1,2008,74909,SECO
0774.437.706,1,2008,82110,SECO
0774.472.942,6,2008,72110,MAIN
0774.472.942,1,2008,72110,MAIN
0774.486.008,6,2008,70220,MAIN
0774.486.008,1,2008,70220,MAIN
0774.523.620,1,2008,82990,MAIN
0774.523.620,1,2008,70210,SECO
0774.523.620,1,2008,70220,SECO
0774.523.620,1,2008,85599,SECO
0774.530.152,1,2008,74209,MAIN
0774.572.714,1,2008,66300,MAIN
0774.604.782,1,2008,66300,MAIN
0774.604.782,1,2008,77399,SECO
0774.604.782,1,2008,82110,SECO
0774.604.782,1,2008,82990,SECO
0774.608.742,6,2008,74103,MAIN
0774.608.742,1,2008,74103,MAIN
0774.608.742,1,2008,47910,SECO
0774.608.742,1,2008,73110,SECO
0774.608.742,1,2008,82990,SECO
0774.611.019,1,2008,41101,MAIN
0774.641.307,1,2008,96022,MAIN
0774.641.307,1,2008,46450,SECO
0774.641.307,1,2008,46510,SECO
0774.641.307,1,2008,46769,SECO
0774.641.307,1,2008,47750,SECO
0774.641.307,1,2008,47910,SECO
0774.645.265,1,2008,82110,MAIN
0774.645.265,1,2008,62010,SECO
0774.645.265,1,2008,62020,SECO
0774.645.265,1,2008,62090,SECO
0774.645.265,1,2008,82300,SECO
0774.646.057,6,2008,69102,MAIN
0774.646.057,1,2008,69102,MAIN
0774.657.836,1,2008,41101,MAIN
0774.657.836,1,2008,41102,SECO
0774.657.836,1,2008,68100,SECO
0774.701.584,1,2008,46160,MAIN
0774.701.584,1,2008,46419,SECO
0774.702.376,1,2008,96093,MAIN
0774.710.690,1,2008,64200,MAIN
0774.715.343,1,2008,62010,MAIN
0774.715.343,1,2008,58290,SECO
0774.715.343,1,2008,70220,SECO
0774.715.343,1,2008,85609,SECO
0774.720.489,6,2008,59112,MAIN
0774.720.489,1,2008,59111,MAIN
0774.776.711,1,2008,62020,MAIN
0774.776.711,1,2008,47910,SECO
0774.821.152,1,2008,64200,MAIN
0774.876.976,6,2008,56301,MAIN
0774.876.976,1,2008,56301,MAIN
0774.876.976,1,2008,56101,SECO
0774.882.718,1,2008,86230,MAIN
0774.882.718,1,2008,86220,SECO
0774.970.513,1,2008,86210,MAIN
0774.970.513,1,2008,82990,SECO
0774.998.326,1,2008,82990,MAIN
0774.998.326,1,2008,70220,SECO
0775.273.191,1,2008,46150,MAIN
0775.311.694,6,2008,47241,MAIN
0775.311.694,1,2008,56102,MAIN
0775.311.694,1,2008,10712,SECO
0775.311.694,1,2008,56301,SECO
0775.357.325,1,2008,96022,MAIN
0775.357.325,1,2008,85592,SECO
0775.405.825,1,2008,68100,MAIN
0775.405.825,1,2008,68201,SECO
0775.405.825,1,2008,68203,SECO
0775.493.422,1,2008,50200,MAIN
0775.493.422,1,2008,71121,SECO
0775.549.543,1,2008,53200,MAIN
0775.568.745,1,2008,52230,MAIN
0775.568.745,1,2008,51100,SECO
0775.568.745,1,2008,70220,SECO
0775.572.012,6,2008,56301,MAIN
0775.572.012,1,2008,56301,MAIN
0775.572.012,1,2008,56102,SECO
0775.589.828,1,2008,70220,MAIN
0775.589.828,1,2008,82990,SECO
0775.606.852,1,2008,68203,MAIN
0775.606.852,1,2008,70220,SECO
0775.616.354,1,2008,64200,MAIN
0775.616.354,1,2008,70220,SECO
0775.616.354,1,2008,82990,SECO
0775.695.637,1,2008,71112,MAIN
0775.712.067,1,2008,47750,MAIN
0775.712.067,1,2008,47715,SECO
0775.712.067,1,2008,47740,SECO
0775.712.067,1,2008,82990,SECO
0775.744.632,6,2008,56101,MAIN
0775.744.632,1,2008,56101,MAIN
0775.744.632,1,2008,15110,SECO
0775.744.632,1,2008,47251,SECO
0775.744.632,1,2008,47787,SECO
0775.824.905,1,2008,47420,MAIN
0775.824.905,1,2008,47789,SECO
0775.944.966,1,2008,62020,MAIN
0775.963.772,1,2008,47770,MAIN
0775.963.772,1,2008,32123,SECO
0776.355.435,1,2008,56102,MAIN
0776.370.974,6,2008,56102,MAIN
0776.370.974,1,2008,47620,MAIN
0776.370.974,1,2008,47251,SECO
0776.370.974,1,2008,47252,SECO
0776.370.974,1,2008,47299,SECO
0776.370.974,1,2008,56102,SECO
0776.395.819,6,2008,69201,MAIN
0776.395.819,1,2008,69202,MAIN
0776.395.819,1,2008,58290,SECO
0776.395.819,1,2008,62010,SECO
0776.395.819,1,2008,63110,SECO
0776.427.986,1,2008,82990,MAIN
0776.427.986,1,2008,66300,SECO
0776.427.986,1,2008,68201,SECO
0776.427.986,1,2008,68203,SECO
0776.427.986,1,2008,68204,SECO
0776.457.482,1,2008,64200,MAIN
0776.457.482,1,2008,62020,SECO
0776.457.482,1,2008,70220,SECO
0776.500.044,1,2008,38213,MAIN
0776.500.044,1,2008,38321,SECO
0776.500.044,1,2008,38329,SECO
0776.500.044,1,2008,46190,SECO
0776.500.044,1,2008,52290,SECO
0776.500.044,1,2008,66199,SECO
0776.500.044,1,2008,68311,SECO
0776.507.368,1,2008,96040,MAIN
0776.507.368,1,2008,70100,SECO
0776.507.368,1,2008,70220,SECO
0776.507.368,1,2008,82990,SECO
0776.507.368,1,2008,86210,SECO
0776.511.229,6,2008,62020,MAIN
0776.511.229,1,2008,62030,MAIN
0776.513.308,1,2008,70220,MAIN
0776.513.308,1,2008,82990,SECO
0776.518.355,1,2008,70220,MAIN
0776.518.355,1,2008,82990,SECO
0776.534.290,6,2008,41201,MAIN
0776.534.290,1,2008,41201,MAIN
0776.561.709,6,2008,93127,MAIN
0776.561.709,1,2008,70220,MAIN
0776.561.709,1,2008,1620,SECO
0776.561.709,1,2008,68203,SECO
0776.561.709,1,2008,70100,SECO
0776.561.709,1,2008,82990,SECO
0776.561.709,1,2008,93127,SECO
0776.606.843,1,2008,47787,MAIN
0776.606.843,1,2008,46180,SECO
0776.606.843,1,2008,47793,SECO
0776.606.843,1,2008,90021,SECO
0776.606.843,1,2008,90029,SECO
0776.606.843,1,2008,90032,SECO
0776.624.659,1,2008,68311,MAIN
0776.624.659,1,2008,68312,SECO
0776.624.659,1,2008,68321,SECO
0776.624.659,1,2008,68322,SECO
0776.624.659,1,2008,81100,SECO
0776.627.629,6,2008,52290,MAIN
0776.627.629,1,2008,52290,MAIN
0776.627.629,1,2008,52210,SECO
0776.627.629,1,2008,52220,SECO
0776.627.629,1,2008,52230,SECO
0776.664.251,6,2008,73110,MAIN
0776.664.251,1,2008,62020,MAIN
0776.681.473,1,2008,86906,MAIN
0776.699.883,1,2008,69101,MAIN
0776.792.232,6,2008,86220,MAIN
0776.809.553,1,2008,43222,MAIN
0776.813.513,1,2008,62020,MAIN
0776.813.513,1,2008,62010,SECO
0776.813.513,1,2008,62090,SECO
0776.813.513,1,2008,70220,SECO
0776.813.513,1,2008,74909,SECO
0776.837.663,1,2008,72110,MAIN
0776.837.663,1,2008,86220,SECO
0776.852.412,1,2008,73120,MAIN
0776.935.752,6,2008,56102,MAIN
0776.935.752,1,2008,56102,MAIN
0776.990.091,6,2008,64200,MAIN
0776.990.091,1,2008,64200,MAIN
0776.990.091,1,2008,52290,SECO
0776.990.091,1,2008,70100,SECO
0776.994.051,1,2008,71111,MAIN
0776.994.051,1,2008,18130,SECO
0776.994.051,1,2008,62020,SECO
0776.994.051,1,2008,70210,SECO
0776.994.051,1,2008,71121,SECO
0776.994.051,1,2008,82990,SECO
0777.257.634,1,2008,62020,MAIN
0777.284.457,1,2008,96022,MAIN
0777.284.457,1,2008,46450,SECO
0777.284.457,1,2008,81220,SECO
0777.287.031,6,2008,62020,MAIN
0777.287.031,1,2008,62010,MAIN
0777.287.031,1,2008,61200,SECO
0777.287.031,1,2008,63110,SECO
0777.287.031,1,2008,63120,SECO
0777.287.922,6,2008,56101,MAIN
0777.287.922,1,2008,56101,MAIN
0777.426.492,1,2008,41101,MAIN
0777.427.482,6,2008,56102,MAIN
0777.427.482,1,2008,56102,MAIN
0777.446.684,1,2008,85510,MAIN
0777.446.684,1,2008,86905,SECO
0777.448.763,6,2008,51210,MAIN
0777.448.763,1,2008,71121,MAIN
0777.448.763,1,2008,51210,SECO
0777.448.763,1,2008,52100,SECO
0777.448.763,1,2008,52290,SECO
0777.448.763,1,2008,53200,SECO
0777.448.763,1,2008,70220,SECO
0777.450.644,6,2008,56102,MAIN
0777.450.644,1,2008,56102,MAIN
0777.450.644,1,2008,82990,SECO
0777.461.829,6,2008,66220,MAIN
0777.556.354,6,2008,96022,MAIN
0777.556.354,1,2008,96022,MAIN
0777.556.354,1,2008,86220,SECO
0777.556.354,1,2008,86909,SECO
0777.565.856,6,2008,78300,MAIN
0777.565.856,1,2008,64200,MAIN
0777.565.856,1,2008,62020,SECO
0777.565.856,1,2008,70220,SECO
0777.565.856,1,2008,73200,SECO
0777.565.856,1,2008,82990,SECO
0777.565.856,1,2008,85599,SECO
0777.587.731,1,2008,46349,MAIN
0777.587.731,1,2008,47252,SECO
0777.587.731,1,2008,56210,SECO
0777.587.731,1,2008,82990,SECO
0777.590.996,1,2008,55100,MAIN
0777.590.996,1,2008,74101,SECO
0777.590.996,1,2008,74103,SECO
0777.597.332,6,2008,71121,MAIN
0777.597.332,1,2008,25300,MAIN
0777.652.562,6,2008,56101,MAIN
0777.652.562,1,2008,56101,MAIN
0777.659.193,1,2008,68322,MAIN
0777.659.886,1,2008,70220,MAIN
0777.659.886,1,2008,62020,SECO
0777.659.886,1,2008,64200,SECO
0777.659.886,1,2008,82990,SECO
0777.674.635,1,2008,56301,MAIN
0777.674.635,1,2008,47910,SECO
0777.674.635,1,2008,56101,SECO
0777.674.635,1,2008,56210,SECO
0777.674.635,1,2008,70210,SECO
0777.674.635,1,2008,74109,SECO
0777.674.635,1,2008,74201,SECO
0777.674.635,1,2008,96099,SECO
0777.678.494,1,2008,11050,MAIN
0777.678.494,1,2008,46349,SECO
0777.678.494,1,2008,47252,SECO
0777.678.494,1,2008,56301,SECO
0777.690.768,1,2008,69101,MAIN
0777.706.804,1,2008,70220,MAIN
0777.706.804,1,2008,63990,SECO
0777.706.804,1,2008,70210,SECO
0777.708.089,1,2008,56290,MAIN
0777.719.175,1,2008,66300,MAIN
0777.719.175,1,2008,66199,SECO
0777.750.849,1,2008,93121,MAIN
0777.750.849,1,2008,74901,SECO
0777.750.849,1,2008,82110,SECO
0777.750.849,1,2008,93110,SECO
0777.750.849,1,2008,93129,SECO
0777.750.849,1,2008,93199,SECO
0777.821.818,1,2008,62020,MAIN
0777.821.818,1,2008,62030,SECO
0777.821.818,1,2008,62090,SECO
0777.821.818,1,2008,63110,SECO
0777.821.818,1,2008,63990,SECO
0777.821.818,1,2008,70220,SECO
0777.921.093,1,2008,70210,MAIN
0777.921.093,1,2008,64200,SECO
0777.921.093,1,2008,70100,SECO
0777.957.915,6,2008,56301,MAIN
0777.957.915,1,2008,82300,MAIN
0777.957.915,1,2008,68100,SECO
0777.957.915,1,2008,68203,SECO
0777.957.915,1,2008,90021,SECO
0777.957.915,1,2008,90042,SECO
0777.957.915,1,2008,93299,SECO
0777.965.338,1,2008,59113,MAIN
0777.965.338,1,2008,47910,SECO
0777.965.338,1,2008,90011,SECO
0777.965.338,1,2008,90031,SECO
0777.980.976,1,2008,56101,MAIN
0777.988.302,1,2008,74101,MAIN
0778.269.206,1,2008,46411,MAIN
0778.269.206,1,2008,47530,SECO
0778.269.206,1,2008,47599,SECO
0778.300.680,1,2008,70220,MAIN
0778.300.680,1,2008,63990,SECO
0778.300.680,1,2008,82990,SECO
0778.320.971,1,2008,68321,MAIN
0778.320.971,1,2008,41101,SECO
0778.320.971,1,2008,68322,SECO
0778.334.928,1,2008,50200,MAIN
0778.334.928,1,2008,50400,SECO
0778.401.937,1,2008,90021,MAIN
0778.401.937,1,2008,90012,SECO
0778.401.937,1,2008,90029,SECO
0778.403.917,6,2008,62010,MAIN
0778.403.917,1,2008,62090,MAIN
0778.404.511,6,2008,56101,MAIN
0778.404.511,1,2008,56101,MAIN
0778.404.511,1,2008,47786,SECO
0778.404.511,1,2008,56210,SECO
0778.404.511,1,2008,56290,SECO
0778.404.511,1,2008,70210,SECO
0778.425.295,1,2008,69101,MAIN
0778.425.295,1,2008,68100,SECO
0778.447.962,6,2008,56101,MAIN
0778.447.962,1,2008,56101,MAIN
0778.555.553,1,2008,64200,MAIN
0778.555.553,1,2008,70220,SECO
0778.555.553,1,2008,71121,SECO
0778.555.553,1,2008,82990,SECO
0778.568.124,6,2008,56101,MAIN
0778.568.124,1,2008,56101,MAIN
0778.568.124,1,2008,56102,SECO
0778.570.104,1,2008,56101,MAIN
0778.633.747,1,2008,74909,MAIN
0778.646.516,1,2008,56102,MAIN
0778.648.395,1,2008,70220,MAIN
0778.685.910,1,2008,69101,MAIN
0778.697.489,1,2008,55100,MAIN
0778.697.489,1,2008,70220,SECO
0778.699.667,1,2008,56101,MAIN
0778.699.667,1,2008,56102,SECO
0778.699.667,1,2008,82110,SECO
0778.742.724,1,2008,70220,MAIN
0778.747.276,1,2008,71112,MAIN
0778.747.276,1,2008,47910,SECO
0778.773.408,6,2008,47112,MAIN
0778.773.408,1,2008,47112,MAIN
0778.805.773,1,2008,74201,MAIN
0778.823.589,1,2008,88999,MAIN
0778.868.032,1,2008,69101,MAIN
0778.887.036,1,2008,62020,MAIN
0778.899.508,1,2008,69201,MAIN
0778.899.508,1,2008,69202,SECO
0778.921.282,1,2008,82110,MAIN
0778.921.282,1,2008,62020,SECO
0778.921.282,1,2008,63120,SECO
0778.921.282,1,2008,70220,SECO
0778.921.282,1,2008,73110,SECO
0778.921.282,1,2008,86909,SECO
0778.968.002,1,2008,63110,MAIN
0778.968.002,1,2008,82990,SECO
0778.968.101,1,2008,70220,MAIN
0778.997.003,1,2008,62020,MAIN
0778.997.003,1,2008,62010,SECO
0778.997.003,1,2008,63110,SECO
0778.997.003,1,2008,70220,SECO
0778.997.003,1,2008,82990,SECO
0778.999.971,6,2008,70210,MAIN
0778.999.971,1,2008,70210,MAIN
0778.999.971,1,2008,70220,SECO
0778.999.971,1,2008,73110,SECO
0779.243.857,1,2008,70220,MAIN
0779.243.857,1,2008,82990,SECO
0779.243.857,1,2008,85599,SECO
0779.243.857,1,2008,96022,SECO
0779.243.857,1,2008,96092,SECO
0779.280.083,1,2008,62020,MAIN
0779.280.083,1,2008,26200,SECO
0779.280.083,1,2008,58210,SECO
0779.280.083,1,2008,62010,SECO
0779.280.083,1,2008,62030,SECO
0779.280.083,1,2008,62090,SECO
0779.302.849,1,2008,68203,MAIN
0779.319.279,1,2008,68201,MAIN
0779.326.506,6,2008,82990,MAIN
0779.326.506,1,2008,70220,MAIN
0779.326.506,1,2008,70100,SECO
0779.326.506,1,2008,82110,SECO
0779.326.506,1,2008,82990,SECO
0779.341.550,1,2008,68201,MAIN
0779.341.550,1,2008,64200,SECO
0779.345.015,6,2008,56102,MAIN
0779.345.015,1,2008,56102,MAIN
0779.345.015,1,2008,56101,SECO
0779.345.015,1,2008,56290,SECO
0779.383.716,1,2008,74202,MAIN
0779.383.716,1,2008,18130,SECO
0779.383.716,1,2008,70210,SECO
0779.383.716,1,2008,74103,SECO
0779.383.716,1,2008,74201,SECO
0779.383.716,1,2008,85599,SECO
0779.409.252,1,2008,64200,MAIN
0779.409.252,1,2008,68100,SECO
0779.424.890,6,2008,56102,MAIN
0779.424.890,1,2008,56102,MAIN
0779.424.890,1,2008,56210,SECO
0779.424.890,1,2008,56301,SECO
0779.424.890,1,2008,82990,SECO
0779.501.601,6,2008,70220,MAIN
0779.501.601,1,2008,64200,MAIN
0779.501.601,1,2008,70220,SECO
0779.501.601,1,2008,82990,SECO
0779.547.131,1,2008,70220,MAIN
0779.547.131,1,2008,62010,SECO
0779.605.034,1,2008,86230,MAIN
0779.610.279,1,2008,85510,MAIN
0779.610.279,1,2008,74300,SECO
0779.610.279,1,2008,82110,SECO
0779.610.279,1,2008,82300,SECO
0779.610.279,1,2008,93199,SECO
0779.622.157,1,2008,73110,MAIN
0779.622.157,1,2008,59201,SECO
0779.622.157,1,2008,70210,SECO
0779.622.157,1,2008,85599,SECO
0779.622.157,1,2008,90029,SECO
0779.655.316,1,2008,62020,MAIN
0779.655.316,1,2008,47910,SECO
0779.655.316,1,2008,62090,SECO
0779.655.316,1,2008,63110,SECO
0779.655.316,1,2008,73110,SECO
0779.655.316,1,2008,82990,SECO
0779.665.907,1,2008,64200,MAIN
0779.665.907,1,2008,41102,SECO
0779.665.907,1,2008,68100,SECO
0779.665.907,1,2008,70100,SECO
0779.665.907,1,2008,70220,SECO
0779.665.907,1,2008,82990,SECO
0779.670.261,1,2008,47630,MAIN
0779.670.261,1,2008,46432,SECO
0779.687.483,1,2008,68311,MAIN
0779.722.721,1,2008,90029,MAIN
0779.722.721,1,2008,62010,SECO
0779.722.721,1,2008,90011,SECO
0779.722.721,1,2008,90023,SECO
0779.722.721,1,2008,90032,SECO
0779.823.382,1,2008,90021,MAIN
0779.826.748,1,2008,62020,MAIN
0779.846.643,6,2008,81220,MAIN
0779.846.643,1,2008,81210,MAIN
0779.846.643,1,2008,43999,SECO
0779.846.643,1,2008,45206,SECO
0779.846.643,1,2008,81220,SECO
0779.862.380,1,2008,62010,MAIN
0779.954.036,6,2008,93110,MAIN
0779.954.036,1,2008,93110,MAIN
0780.351.934,6,2008,56101,MAIN
0780.351.934,1,2008,56101,MAIN
0780.351.934,1,2008,56210,SECO
0780.358.961,1,2008,86220,MAIN
0780.399.939,1,2008,70220,MAIN
0780.410.530,1,2008,96022,MAIN
0780.410.530,1,2008,47750,SECO
0780.410.530,1,2008,96040,SECO
0780.460.119,6,2008,42220,MAIN
0780.460.119,1,2008,42220,MAIN
0780.460.119,1,2008,42212,SECO
0780.460.119,1,2008,43120,SECO
0780.460.119,1,2008,43130,SECO
0780.463.978,1,2008,82990,MAIN
0780.463.978,1,2008,18130,SECO
0780.463.978,1,2008,18200,SECO
0780.463.978,1,2008,59113,SECO
0780.474.272,1,2008,96092,MAIN
0780.624.326,6,2008,71121,MAIN
0780.624.326,1,2008,71121,MAIN
0780.624.326,1,2008,71209,SECO
0780.631.749,1,2008,56102,MAIN
0780.662.730,1,2008,70220,MAIN
0780.690.345,1,2008,96099,MAIN
0780.690.345,1,2008,47599,SECO
0780.690.345,1,2008,63990,SECO
0780.690.345,1,2008,73110,SECO
0780.710.537,1,2008,47712,MAIN
0780.740.330,1,2008,42110,MAIN
0780.740.330,1,2008,43212,SECO
0780.740.330,1,2008,52290,SECO
0780.746.466,1,2008,69101,MAIN
0780.750.723,6,2008,70220,MAIN
0780.750.723,1,2008,70220,MAIN
0780.760.225,1,2008,45206,MAIN
0780.760.225,1,2008,45320,SECO
0780.760.225,1,2008,47784,SECO
0780.760.225,1,2008,81290,SECO
0780.804.072,1,2008,74103,MAIN
0780.804.072,1,2008,59120,SECO
0780.804.072,1,2008,77399,SECO
0780.819.514,6,2008,47810,MAIN
0780.819.514,1,2008,47810,MAIN
0780.819.514,1,2008,47299,SECO
0780.819.514,1,2008,56101,SECO
0780.824.363,6,2008,56101,MAIN
0780.824.363,1,2008,56101,MAIN
0780.824.363,1,2008,56102,SECO
0780.824.363,1,2008,56210,SECO
0780.862.866,1,2008,86230,MAIN
0780.879.791,1,2008,70210,MAIN
0780.893.847,6,2008,78100,MAIN
0780.893.847,1,2008,78100,MAIN
0780.893.847,1,2008,78200,SECO
0780.895.827,1,2008,70220,MAIN
0780.895.827,1,2008,64929,SECO
0780.911.267,1,2008,85510,MAIN
0780.911.267,1,2008,93199,SECO
0780.946.406,1,2008,46423,MAIN
0780.946.406,1,2008,46190,SECO
0780.946.406,1,2008,46424,SECO
0780.946.406,1,2008,47711,SECO
0780.946.406,1,2008,47712,SECO
0780.946.406,1,2008,74109,SECO
0780.972.734,1,2008,56301,MAIN
0780.972.734,1,2008,56210,SECO
0780.984.216,1,2008,70220,MAIN
0780.984.216,1,2008,63990,SECO
0780.984.216,1,2008,64200,SECO
0780.984.216,1,2008,70210,SECO
0780.984.216,1,2008,82110,SECO
0780.984.216,1,2008,82990,SECO
0780.996.587,1,2008,82990,MAIN
0780.996.587,1,2008,41101,SECO
0780.999.755,1,2008,63990,MAIN
0780.999.755,1,2008,70210,SECO
0780.999.755,1,2008,70220,SECO
0780.999.755,1,2008,82300,SECO
0780.999.755,1,2008,82990,SECO
0780.999.953,1,2008,42220,MAIN
0780.999.953,1,2008,43120,SECO
0780.999.953,1,2008,43299,SECO
0781.300.851,1,2008,82300,MAIN
0781.300.851,1,2008,82990,SECO
0781.300.851,1,2008,85599,SECO
0781.301.742,1,2008,68100,MAIN
0781.301.742,1,2008,41102,SECO
0781.301.742,1,2008,64200,SECO
0781.301.742,1,2008,68201,SECO
0781.301.742,1,2008,68312,SECO
0781.301.742,1,2008,70220,SECO
0781.307.086,1,2008,70220,MAIN
0781.310.254,1,2008,70220,MAIN
0781.310.254,1,2008,71209,SECO
0781.310.254,1,2008,74909,SECO
0781.310.254,1,2008,82990,SECO
0781.442.193,1,2008,69101,MAIN
0781.458.031,1,2008,56301,MAIN
0781.458.031,1,2008,56102,SECO
0781.485.052,1,2008,62010,MAIN
0781.485.052,1,2008,62020,SECO
0781.485.052,1,2008,62090,SECO
0781.485.052,1,2008,70220,SECO
0781.514.746,1,2008,56101,MAIN
0781.514.746,1,2008,41203,SECO
0781.514.746,1,2008,56301,SECO
0781.514.746,1,2008,68100,SECO
0781.514.746,1,2008,77299,SECO
0781.514.746,1,2008,93299,SECO
0781.521.377,6,2008,47529,MAIN
0781.521.377,1,2008,43211,MAIN
0781.521.377,1,2008,33200,SECO
0781.521.377,1,2008,43910,SECO
0781.547.212,1,2008,41203,MAIN
0781.547.212,1,2008,39000,SECO
0781.547.212,1,2008,43211,SECO
0781.547.212,1,2008,43390,SECO
0781.547.212,1,2008,70220,SECO
0781.547.509,1,2008,68100,MAIN
0781.569.085,6,2008,43299,MAIN
0781.569.085,1,2008,33200,MAIN
0781.569.085,1,2008,35140,SECO
0781.582.943,6,2008,62020,MAIN
0781.582.943,1,2008,82990,MAIN
0781.582.943,1,2008,62010,SECO
0781.582.943,1,2008,62020,SECO
0781.582.943,1,2008,64200,SECO
0781.620.357,1,2008,70220,MAIN
