EntityNumber,TypeOfAddress,CountryNL,CountryFR,Zipcode,MunicipalityNL,MunicipalityFR,StreetNL,StreetFR,HouseNumber,Box,ExtraAddressInfo,DateStrikingOff,FullAddress,Latitude,Longitude
0413.250.484,REGO,,,2060,Antwerpen,Antwerpen,Korte Kongostraat,Korte Kongostraat,28,,,,"Korte Kongostraat 28, 2060 Antwerpen, Belgium",51.22293565,4.439761479941963
0413.275.032,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,19,,,,"Sint-Jansplein 19, 2060 Antwerpen, Belgium",51.225434199999995,4.418951044858667
0413.287.504,REGO,,,2060,Antwerpen,Antwerpen,De Waghemakerestraat,De Waghemakerestraat,40,,,,"De Waghemakerestraat 40, 2060 Antwerpen, Belgium",51.228171849999995,4.416690505031733
0413.656.894,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,54-56,,,,"IJzerlaan 54-56, 2060 Antwerpen, Belgium",51.23474575,4.426647753112003
0413.751.025,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,105,,,,"Bredastraat 105, 2060 Antwerpen, Belgium",51.2348036,4.423303113132841
0413.808.829,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,13,,,,"Viaduct-Dam 13, 2060 Antwerpen, Belgium",51.23270315,4.423661841398711
0413.987.288,REGO,,,2060,Antwerpen,Antwerpen,Meetingstraat,Meetingstraat,13,,,,"Meetingstraat 13, 2060 Antwerpen, Belgium",51.222038999999995,4.432535761039034
0414.078.350,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,SN,,,,"Lange Beeldekensstraat SN, 2060 Antwerpen, Belgium",51.22131846565665,4.428458775757815
0414.079.340,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,11,,,,"Van Wesenbekestraat 11, 2060 Antwerpen, Belgium",51.21956350000001,4.420439125408032
0414.299.965,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,39,,,,"Pothoekstraat 39, 2060 Antwerpen, Belgium",51.2212766,4.436456542000002
0414.306.301,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,23,,,,"Vondelstraat 23, 2060 Antwerpen, Belgium",51.22481045,4.416662493773136
0414.321.840,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,52,,,,"Offerandestraat 52, 2060 Antwerpen, Belgium",51.220157900000004,4.425494597700396
0414.420.028,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,51-59,,,,"Lange Slachterijstraat 51-59, 2060 Antwerpen, Belgium",51.229376102230944,4.431308222591181
0414.446.752,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,12,,,,"Van Arteveldestraat 12, 2060 Antwerpen, Belgium",51.21974615,4.419867236991786
0414.572.753,REGO,,,2060,Antwerpen,Antwerpen,Klappeistraat,Klappeistraat,2,,,,"Klappeistraat 2, 2060 Antwerpen, Belgium",51.2211343,4.429067626931494
0414.734.782,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,7,,,,"Van Maerlantstraat 7, 2060 Antwerpen, Belgium",51.223429144199315,4.417599484680834
0414.813.669,REGO,,,2060,Antwerpen,Antwerpen,Everaertsstraat,Everaertsstraat,80,,,,"Everaertsstraat 80, 2060 Antwerpen, Belgium",51.227002049999996,4.425709995143903
0415.050.033,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,120,,,,"Kerkstraat 120, 2060 Antwerpen, Belgium",51.21908865,4.433525530084635
0415.188.209,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,153,,,,"Lange Beeldekensstraat 153, 2060 Antwerpen, Belgium",51.22142255,4.428638935848532
0415.345.981,REGO,,,2060,Antwerpen,Antwerpen,Schoolstraat,Schoolstraat,35,,,,"Schoolstraat 35, 2060 Antwerpen, Belgium",51.2251991,4.432060298262016
0415.500.290,REGO,,,2060,Antwerpen,Antwerpen,Veldstraat,Veldstraat,13,,,,"Veldstraat 13, 2060 Antwerpen, Belgium",51.22541505,4.430987376639796
0415.598.874,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,8,,,,"De Coninckplein 8, 2060 Antwerpen, Belgium",51.2212339,4.42024530832199
0415.615.603,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,33,,,,"Van Aerdtstraat 33, 2060 Antwerpen, Belgium",51.228041250000004,4.416562279102927
0415.799.408,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,36,,,,"Van Arteveldestraat 36, 2060 Antwerpen, Belgium",51.22034765,4.420101216305733
0415.836.822,REGO,,,2060,Antwerpen,Antwerpen,Lange Winkelhaakstraat,Lange Winkelhaakstraat,15,,,,"Lange Winkelhaakstraat 15, 2060 Antwerpen, Belgium",51.219170500000004,4.4227886101064815
0416.005.284,REGO,,,2060,Antwerpen,Antwerpen,Osystraat,Osystraat,11,,,,"Osystraat 11, 2060 Antwerpen, Belgium",51.22063075,4.4174705663494525
0416.289.752,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,33,,,,"Kerkstraat 33, 2060 Antwerpen, Belgium",51.2181609,4.429148308911911
0416.594.016,REGO,,,2060,Antwerpen,Antwerpen,Cassiersstraat,Cassiersstraat,19,,,,"Cassiersstraat 19, 2060 Antwerpen, Belgium",51.2267015,4.4158646
0416.639.348,REGO,,,2060,Antwerpen,Antwerpen,Schijnpoortweg,Schijnpoortweg,14,,,,"Schijnpoortweg 14, 2060 Antwerpen, Belgium",51.2268426,4.4392061
0416.737.536,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,129,,,,"Carnotstraat 129, 2060 Antwerpen, Belgium",51.2178774,4.427588349356739
0416.747.236,REGO,,,2060,Antwerpen,Antwerpen,Noordschippersdok,Noordschippersdok,1,,,,"Noordschippersdok 1, 2060 Antwerpen, Belgium",51.2348501,4.428113027784447
0416.867.990,REGO,,,2060,Antwerpen,Antwerpen,Van Stralenstraat,Van Stralenstraat,49-53,5,,,"Van Stralenstraat 49-53, 2060 Antwerpen, Belgium",51.222686499999995,4.419345535192965
0417.000.129,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,38,,,,"Van Wesenbekestraat 38, 2060 Antwerpen, Belgium",51.220225549999995,4.421024781974298
0417.042.887,REGO,,,2060,Antwerpen,Antwerpen,Marnixstraat,Marnixstraat,45,,,,"Marnixstraat 45, 2060 Antwerpen, Belgium",51.2282635,4.421213300183419
0417.068.128,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,17,,,,"Van Arteveldestraat 17, 2060 Antwerpen, Belgium",51.219281949999996,4.41953805
0417.267.670,REGO,,,2060,Antwerpen,Antwerpen,Noorderlaan,Noorderlaan,50,,,,"Noorderlaan 50, 2060 Antwerpen, Belgium",51.2369224,4.421136497423706
0417.371.402,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,33,,,,"Van Aerdtstraat 33, 2060 Antwerpen, Belgium",51.228041250000004,4.416562279102927
0417.388.624,REGO,,,2060,Antwerpen,Antwerpen,Korte Dijkstraat,Korte Dijkstraat,15,,,,"Korte Dijkstraat 15, 2060 Antwerpen, Belgium",51.22861624117233,4.420687246140048
0417.768.508,REGO,,,2060,Antwerpen,Antwerpen,Kersbeekstraat,Kersbeekstraat,13,,,,"Kersbeekstraat 13, 2060 Antwerpen, Belgium",51.22100065,4.438549920881872
0417.915.194,REGO,,,2060,Antwerpen,Antwerpen,Vlagstraat,Vlagstraat,101,,,,"Vlagstraat 101, 2060 Antwerpen, Belgium",51.22374725,4.4410220092024435
0418.716.039,REGO,,,2060,Antwerpen,Antwerpen,Van Urselstraat,Van Urselstraat,11,,,,"Van Urselstraat 11, 2060 Antwerpen, Belgium",51.222284349999995,4.43174309964168
0418.945.374,REGO,,,2060,Antwerpen,Antwerpen,Olijftakstraat,Olijftakstraat,35,,,,"Olijftakstraat 35, 2060 Antwerpen, Belgium",51.224068,4.417923456481481
0419.026.241,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,10,,,,"Gemeentestraat 10, 2060 Antwerpen, Belgium",51.21904845,4.419014366903246
0419.028.122,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,169,,,,"Lange Beeldekensstraat 169, 2060 Antwerpen, Belgium",51.2213862,4.4290941
0419.148.678,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,33,,,,"Oudesteenweg 33, 2060 Antwerpen, Belgium",51.16766425,4.482761087322327
0419.218.162,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,30-32,,,,"Van Wesenbekestraat 30-32, 2060 Antwerpen, Belgium",51.22002335,4.420991824955095
0419.382.963,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,57,,,,"Van Arteveldestraat 57, 2060 Antwerpen, Belgium",51.2208472,4.419640658661491
0419.425.129,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,9-11,,,,"Van Arteveldestraat 9-11, 2060 Antwerpen, Belgium",51.219766899999996,4.419332860950451
0419.461.157,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,12-14,,,,"Gasstraat 12-14, 2060 Antwerpen, Belgium",51.226863699999996,4.424812382021793
0419.749.682,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,58,,,,"Van Arteveldestraat 58, 2060 Antwerpen, Belgium",51.220993050000004,4.42011739252809
0420.095.518,REGO,,,2060,Antwerpen,Antwerpen,Willem Linnigstraat,Willem Linnigstraat,25,,,,"Willem Linnigstraat 25, 2060 Antwerpen, Belgium",51.21923515,4.42508164208701
0420.180.442,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,16,,,,"Duboisstraat 16, 2060 Antwerpen, Belgium",51.228530899999996,4.414950698003135
0420.275.462,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,56,,,,"Dambruggestraat 56, 2060 Antwerpen, Belgium",51.2203698,4.4236697405550185
0420.405.225,REGO,,,2060,Antwerpen,Antwerpen,Osystraat,Osystraat,39,,,,"Osystraat 39, 2060 Antwerpen, Belgium",51.221309700000006,4.417832246220893
0420.456.297,REGO,,,2060,Antwerpen,Antwerpen,Everaertsstraat,Everaertsstraat,101,,,,"Everaertsstraat 101, 2060 Antwerpen, Belgium",51.22769625,4.427301923417019
0420.458.475,REGO,,,2060,Antwerpen,Antwerpen,Duinstraat,Duinstraat,74,,,,"Duinstraat 74, 2060 Antwerpen, Belgium",51.2227175470993,4.432450718688028
0420.472.531,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,169,,,,"Lange Beeldekensstraat 169, 2060 Antwerpen, Belgium",51.2213862,4.4290941
0420.516.081,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,33,,,,"Van Aerdtstraat 33, 2060 Antwerpen, Belgium",51.228041250000004,4.416562279102927
0420.624.959,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,33,,,,"Van Aerdtstraat 33, 2060 Antwerpen, Belgium",51.228041250000004,4.416562279102927
0420.799.361,REGO,,,2060,Antwerpen,Antwerpen,Slachthuislaan,Slachthuislaan,21,,,,"Slachthuislaan 21, 2060 Antwerpen, Belgium",51.23089845,4.435787539279023
0420.909.229,REGO,,,2060,Antwerpen,Antwerpen,Delinstraat,Delinstraat,14,,,05-12-2013,"Delinstraat 14, 2060 Antwerpen, Belgium",51.222336049999996,4.42355479230474
0421.039.287,REGO,,,2060,Antwerpen,Antwerpen,Lobroekdok,Lobroekdok,1L,,,,"Lobroekdok 1L, 2060 Antwerpen, Belgium",,
0421.613.171,REGO,,,2060,Antwerpen,Antwerpen,Pesthofstraat,Pesthofstraat,23,,,,"Pesthofstraat 23, 2060 Antwerpen, Belgium",51.2224584,4.4332810852272715
0421.705.025,REGO,,,2060,Antwerpen,Antwerpen,Klamperstraat,Klamperstraat,5,,,,"Klamperstraat 5, 2060 Antwerpen, Belgium",51.226530049999994,4.426647810440581
0421.722.346,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,110,,ATLASGEBOUW,,"Carnotstraat 110, 2060 Antwerpen, Belgium",51.2177531,4.4266903
0421.794.107,REGO,,,2060,Antwerpen,Antwerpen,Somméstraat,Somméstraat,13,,,,"Somméstraat 13, 2060 Antwerpen, Belgium",51.2226935,4.4376404963696165
0422.346.017,REGO,,,2060,Antwerpen,Antwerpen,Damplein,Damplein,20-23,,,,"Damplein 20-23, 2060 Antwerpen, Belgium",51.2342637,4.424897709565686
0422.612.172,REGO,,,2060,Antwerpen,Antwerpen,Lange Scholiersstraat,Lange Scholiersstraat,94,,,,"Lange Scholiersstraat 94, 2060 Antwerpen, Belgium",51.2247497,4.4299313
0422.658.197,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,68,,,,"Van Wesenbekestraat 68, 2060 Antwerpen, Belgium",51.221016500000005,4.421002182718894
0422.658.890,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,93,,,,"Lange Lobroekstraat 93, 2060 Antwerpen, Belgium",51.22973405,4.4311151040983585
0422.785.386,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,33,,,,"Van Aerdtstraat 33, 2060 Antwerpen, Belgium",51.228041250000004,4.416562279102927
0422.788.653,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,68,,,,"Carnotstraat 68, 2060 Antwerpen, Belgium",51.2180874,4.425029290892194
0423.055.897,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,54,2,,,"IJzerlaan 54, 2060 Antwerpen, Belgium",51.1239383,4.546824025463231
0423.134.487,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,27,,,,"Vondelstraat 27, 2060 Antwerpen, Belgium",51.2247502,4.416818799097183
0423.163.191,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,85,,,,"Handelstraat 85, 2060 Antwerpen, Belgium",51.22411115,4.4303829638671886
0423.306.218,REGO,,,2060,Antwerpen,Antwerpen,De Waghemakerestraat,De Waghemakerestraat,38,,,,"De Waghemakerestraat 38, 2060 Antwerpen, Belgium",51.228227000000004,4.416578895288143
0423.435.682,REGO,,,2060,Antwerpen,Antwerpen,Muizenstraat,Muizenstraat,1,,,,"Muizenstraat 1, 2060 Antwerpen, Belgium",51.22218065,4.4208628913774355
0423.569.702,REGO,,,2060,Antwerpen,Antwerpen,Selderstraat,Selderstraat,68,,,21-11-2023,"Selderstraat 68, 2060 Antwerpen, Belgium",51.2262168,4.4320386043977065
0424.013.724,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,40BC,,,,"Van de Wervestraat 40BC, 2060 Antwerpen, Belgium",51.228892846064724,4.415573039260022
0424.033.223,REGO,,,2060,Antwerpen,Antwerpen,Lange Dijkstraat,Lange Dijkstraat,22,,,,"Lange Dijkstraat 22, 2060 Antwerpen, Belgium",51.2270685,4.418322534734881
0424.045.495,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,177,,,,"Lange Lobroekstraat 177, 2060 Antwerpen, Belgium",51.22970731228016,4.43192117331896
0424.224.550,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,34,1,,,"Diepestraat 34, 2060 Antwerpen, Belgium",51.22387205,4.422408204754566
0424.389.252,REGO,,,2060,Antwerpen,Antwerpen,Selderstraat,Selderstraat,68,,,08-11-2023,"Selderstraat 68, 2060 Antwerpen, Belgium",51.2262168,4.4320386043977065
0424.490.311,REGO,,,2060,Antwerpen,Antwerpen,Bisschopstraat,Bisschopstraat,67,,,,"Bisschopstraat 67, 2060 Antwerpen, Belgium",51.2198521,4.426331835145813
0424.502.979,REGO,,,2060,Antwerpen,Antwerpen,Touwstraat,Touwstraat,15,1,,,"Touwstraat 15, 2060 Antwerpen, Belgium",51.2250231,4.439023671905275
0424.601.167,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,62,,,,"Wetstraat 62, 2060 Antwerpen, Belgium",51.21969875,4.428941139622639
0424.666.493,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,57,,,,"Lange Beeldekensstraat 57, 2060 Antwerpen, Belgium",51.221517750000004,4.424331821721269
0424.778.044,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,87-89,,,,"Van Kerckhovenstraat 87-89, 2060 Antwerpen, Belgium",51.22644545,4.426375611072112
0424.870.292,REGO,,,2060,Antwerpen,Antwerpen,Hardenvoort,Hardenvoort,16,,,,"Hardenvoort 16, 2060 Antwerpen, Belgium",51.2325668,4.4229266369344495
0425.069.935,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,50,,unit 1.3,,"Duboisstraat 50, 2060 Antwerpen, Belgium",51.2287126,4.418142098896569
0425.077.952,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,9-11,,,,"Van Wesenbekestraat 9-11, 2060 Antwerpen, Belgium",51.22021216141045,4.420779392284268
0425.110.022,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,16-18,,,,"Van Wesenbekestraat 16-18, 2060 Antwerpen, Belgium",51.2196098,4.421276818290497
0425.156.938,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,8,,,,"Gemeentestraat 8, 2060 Antwerpen, Belgium",51.21896915000001,4.418813994452494
0425.307.782,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,15,,,,"Van Wesenbekestraat 15, 2060 Antwerpen, Belgium",51.219701799999996,4.4204251815479765
0425.405.178,REGO,,,2060,Antwerpen,Antwerpen,De Coninckplein,De Coninckplein,25,,,,"De Coninckplein 25, 2060 Antwerpen, Belgium",51.221827149999996,4.4215645189999275
0425.451.106,REGO,,,2060,Antwerpen,Antwerpen,Nikkelstraat,Nikkelstraat,54,,,,"Nikkelstraat 54, 2060 Antwerpen, Belgium",51.226034350000006,4.434878166108838
0425.468.823,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,37,,,,"Van Wesenbekestraat 37, 2060 Antwerpen, Belgium",51.2202145,4.42056813656598
0425.498.616,REGO,,,2060,Antwerpen,Antwerpen,Damplein,Damplein,23,,,,"Damplein 23, 2060 Antwerpen, Belgium",51.2326211,4.424793003177797
0425.500.396,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,12-14,,,,"Gasstraat 12-14, 2060 Antwerpen, Belgium",51.226863699999996,4.424812382021793
0425.591.359,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,10,,,,"Carnotstraat 10, 2060 Antwerpen, Belgium",51.21870463653966,4.423562912100614
0425.685.488,REGO,,,2060,Antwerpen,Antwerpen,Tulpstraat,Tulpstraat,15,,,,"Tulpstraat 15, 2060 Antwerpen, Belgium",51.19141985,4.741483419005891
0425.873.748,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,30-32,,,,"Van Wesenbekestraat 30-32, 2060 Antwerpen, Belgium",51.22002335,4.420991824955095
0425.922.248,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,134,,,,"Carnotstraat 134, 2060 Antwerpen, Belgium",51.21736475,4.427852975652378
0426.063.392,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,8-9,,,,"Sint-Jansplein 8-9, 2060 Antwerpen, Belgium",51.2258789,4.4184387
0426.391.808,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,2A,BO.1,,,"Van de Wervestraat 2A, 2060 Antwerpen, Belgium",51.229544399999995,4.415087649961842
0426.742.194,REGO,,,2060,Antwerpen,Antwerpen,Cassiersstraat,Cassiersstraat,5,,,,"Cassiersstraat 5, 2060 Antwerpen, Belgium",51.2265999,4.41546240249451
0426.929.860,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,12,,,,"Franklin Rooseveltplaats 12, 2060 Antwerpen, Belgium",51.218998400000004,4.417733244247417
0427.149.594,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,205,,,,"IJzerlaan 205, 2060 Antwerpen, Belgium",51.23540879191168,4.421296359509293
0427.165.729,REGO,,,2060,Antwerpen,Antwerpen,De Waghemakerestraat,De Waghemakerestraat,38,,,,"De Waghemakerestraat 38, 2060 Antwerpen, Belgium",51.228227000000004,4.416578895288143
0427.330.728,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,23,,,,"Gemeentestraat 23, 2060 Antwerpen, Belgium",51.2194087,4.41989159430126
0427.903.424,REGO,,,2060,Antwerpen,Antwerpen,Slachthuislaan,Slachthuislaan,80,,,,"Slachthuislaan 80, 2060 Antwerpen, Belgium",51.228062449999996,4.439554716624442
0428.364.272,REGO,,,2060,Antwerpen,Antwerpen,Lange Stuivenbergstraat,Lange Stuivenbergstraat,7,,,,"Lange Stuivenbergstraat 7, 2060 Antwerpen, Belgium",51.2258927,4.430164839547109
0428.652.502,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,90,,,,"Gasstraat 90, 2060 Antwerpen, Belgium",51.2248551,4.425607
0428.763.259,REGO,,,2060,Antwerpen,Antwerpen,Cassiersstraat,Cassiersstraat,19,,,,"Cassiersstraat 19, 2060 Antwerpen, Belgium",51.2267015,4.4158646
0429.310.617,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,33,,,,"Van Aerdtstraat 33, 2060 Antwerpen, Belgium",51.228041250000004,4.416562279102927
0429.337.836,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,56,,,,"Van Arteveldestraat 56, 2060 Antwerpen, Belgium",51.2209429,4.4201250632113815
0429.632.596,REGO,,,2060,Antwerpen,Antwerpen,Van Aerdtstraat,Van Aerdtstraat,12,,,,"Van Aerdtstraat 12, 2060 Antwerpen, Belgium",51.2274374,4.415337121351932
0429.795.023,REGO,,,2060,Antwerpen,Antwerpen,Duinstraat,Duinstraat,74,,,,"Duinstraat 74, 2060 Antwerpen, Belgium",51.2227175470993,4.432450718688028
0429.815.215,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,211,,,,"Dambruggestraat 211, 2060 Antwerpen, Belgium",51.2256562,4.421785401592358
0429.886.974,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,73,,,,"Lange Slachterijstraat 73, 2060 Antwerpen, Belgium",51.22933235,4.43097847849834
0430.290.119,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,63,,,,"Sint-Jansplein 63, 2060 Antwerpen, Belgium",51.22622405,4.417512320460616
0430.316.942,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,7,,,,"Van Arteveldestraat 7, 2060 Antwerpen, Belgium",51.2196801,4.419308220705064
0430.331.095,REGO,,,2060,Antwerpen,Antwerpen,Sint-Willibrordusstraat,Sint-Willibrordusstraat,39,,,,"Sint-Willibrordusstraat 39, 2060 Antwerpen, Belgium",51.220069,4.430787163255911
0430.440.864,REGO,,,2060,Antwerpen,Antwerpen,Duinstraat,Duinstraat,132,,,,"Duinstraat 132, 2060 Antwerpen, Belgium",51.22262085,4.432350327118211
0430.592.995,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,1,,,,"Lange Slachterijstraat 1, 2060 Antwerpen, Belgium",51.22898555,4.43298655099567
0430.795.509,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jobstraat,Sint-Jobstraat,19,,,,"Sint-Jobstraat 19, 2060 Antwerpen, Belgium",51.229259400000004,4.423595449698807
0430.801.942,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,51,2,,,"Van de Wervestraat 51, 2060 Antwerpen, Belgium",51.227933199999995,4.416236507553355
0430.883.304,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,21,,,,"Van Maerlantstraat 21, 2060 Antwerpen, Belgium",51.223783850000004,4.417737456523065
0431.171.235,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,53,,,,"Van Kerckhovenstraat 53, 2060 Antwerpen, Belgium",51.226174400000005,4.424819064604128
0431.449.367,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,9,,,,"Lange Lobroekstraat 9, 2060 Antwerpen, Belgium",51.2283872,4.434329029031094
0431.512.022,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,131,,,,"Carnotstraat 131, 2060 Antwerpen, Belgium",51.217813750000005,4.427801810788873
0431.666.529,REGO,,,2060,Antwerpen,Antwerpen,Fuggerstraat,Fuggerstraat,4,,,,"Fuggerstraat 4, 2060 Antwerpen, Belgium",51.229574,4.418526277566735
0431.709.089,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,176,,gelijkvloers kantoor,,"Lange Lobroekstraat 176, 2060 Antwerpen, Belgium",51.23121655,4.429146272427044
0431.889.629,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,65,,,,"Wetstraat 65, 2060 Antwerpen, Belgium",51.21980365,4.429261024340708
0431.921.006,REGO,,,2060,Antwerpen,Antwerpen,Maaldersstraat,Maaldersstraat,-,,,,"Maaldersstraat -, 2060 Antwerpen, Belgium",51.22482261014366,4.4237319673540885
0432.012.165,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,223,,,,"Dambruggestraat 223, 2060 Antwerpen, Belgium",51.2259789,4.421754510343088
