EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
2.089.385.047,3,2008,47291,MAIN
2.089.644.472,6,2008,43333,MAIN
2.089.644.472,3,2003,4543,MAIN
2.089.732.465,3,2003,74831,MAIN
2.089.732.465,3,2003,92311,MAIN
2.089.732.465,3,2008,82190,MAIN
2.089.732.465,3,2008,90011,MAIN
2.089.902.315,3,2003,5530203,MAIN
2.089.902.315,3,2008,5610203,MAIN
2.089.928.247,3,2003,50301,MAIN
2.089.928.247,3,2003,51700,MAIN
2.089.928.247,3,2003,6110002,MAIN
2.089.928.247,3,2003,7412401,MAIN
2.089.928.247,3,2003,7420302,MAIN
2.089.928.247,3,2008,45310,MAIN
2.089.928.247,3,2008,46900,MAIN
2.089.928.247,3,2008,5010001,MAIN
2.089.928.247,3,2008,6920101,MAIN
2.089.928.247,3,2008,7112102,MAIN
2.090.169.559,3,2003,5010301,MAIN
2.090.169.559,3,2003,5030201,MAIN
2.090.169.559,3,2008,4511301,MAIN
2.090.169.559,3,2008,4532001,MAIN
2.090.355.443,6,2008,45113,MAIN
2.090.355.443,3,2003,5010,MAIN
2.090.355.443,3,2003,50101,MAIN
2.090.355.443,3,2003,5010301,MAIN
2.090.355.443,3,2003,50200,MAIN
2.090.355.443,3,2003,5020002,MAIN
2.090.355.443,3,2003,5020001,SECO
2.090.355.443,3,2003,5020003,SECO
2.090.355.443,3,2003,5020004,SECO
2.090.355.443,3,2003,5020005,SECO
2.090.355.443,3,2003,5030201,SECO
2.090.355.443,3,2008,45111,MAIN
2.090.355.443,3,2008,4511301,MAIN
2.090.355.443,3,2008,45201,MAIN
2.090.355.443,3,2008,45204,MAIN
2.090.355.443,3,2008,4520101,SECO
2.090.355.443,3,2008,4520301,SECO
2.090.355.443,3,2008,4520302,SECO
2.090.355.443,3,2008,4520901,SECO
2.090.355.443,3,2008,4532001,SECO
2.090.616.848,3,2003,6523,MAIN
2.090.616.848,3,2003,70201,MAIN
2.090.616.848,3,2008,68201,MAIN
2.090.764.130,6,2008,70210,MAIN
2.090.764.130,3,2003,511,MAIN
2.090.764.130,3,2003,7412401,MAIN
2.090.764.130,3,2008,6920101,MAIN
2.091.318.020,3,2003,5248701,MAIN
2.091.318.020,3,2003,5248702,MAIN
2.091.318.020,3,2003,7230001,MAIN
2.091.318.020,3,2008,4741001,MAIN
2.091.318.020,3,2008,4741002,MAIN
2.091.318.020,3,2008,6311001,MAIN
2.091.709.384,3,2003,7012001,MAIN
2.091.709.384,3,2003,70201,MAIN
2.091.709.384,3,2003,7414201,MAIN
2.091.709.384,3,2003,7415101,MAIN
2.091.709.384,3,2003,7440101,MAIN
2.091.709.384,3,2008,6420011,MAIN
2.091.709.384,3,2008,6810001,MAIN
2.091.709.384,3,2008,68201,MAIN
2.091.709.384,3,2008,7311001,MAIN
2.091.709.384,3,2008,6420001,SECO
2.091.709.384,3,2008,7022001,SECO
2.091.954.656,3,2003,7440101,MAIN
2.091.954.656,3,2008,7311001,MAIN
2.092.155.683,3,2003,6110002,MAIN
2.092.155.683,3,2003,6322001,MAIN
2.092.155.683,3,2008,47591,MAIN
2.092.155.683,3,2008,47761,MAIN
2.092.155.683,3,2008,47789,MAIN
2.092.155.683,3,2008,47792,MAIN
2.092.155.683,3,2008,5010001,MAIN
2.092.155.683,3,2008,5222001,MAIN
2.093.272.470,3,2003,70201,MAIN
2.093.272.470,3,2008,68201,MAIN
2.093.364.621,3,2003,521,MAIN
2.093.364.621,3,2003,6420003,MAIN
2.093.364.621,3,2008,4711211,MAIN
2.093.364.621,3,2008,4725201,MAIN
2.093.364.621,3,2008,47260,MAIN
2.093.364.621,3,2008,47620,MAIN
2.093.364.621,3,2008,4778902,MAIN
2.093.364.621,3,2008,92000,MAIN
2.093.364.621,3,2008,9200001,MAIN
2.093.364.621,3,2008,9200004,MAIN
2.095.183.667,3,2003,5151003,MAIN
2.095.183.667,3,2003,65231,MAIN
2.095.183.667,3,2003,72,MAIN
2.095.183.667,3,2003,74131,MAIN
2.095.183.667,3,2008,4671002,MAIN
2.095.183.667,3,2008,64200,MAIN
2.095.183.667,3,2008,73200,MAIN
2.095.340.649,3,2003,7440101,MAIN
2.095.340.649,3,2003,7440301,MAIN
2.095.340.649,3,2003,7484203,MAIN
2.095.340.649,3,2003,92311,MAIN
2.095.340.649,3,2003,925,MAIN
2.095.340.649,3,2008,7311001,MAIN
2.095.340.649,3,2008,7410501,MAIN
2.095.340.649,3,2008,82300,MAIN
2.095.340.649,3,2008,90011,MAIN
2.095.386.575,3,2003,5530105,MAIN
2.095.386.575,3,2003,5530203,MAIN
2.095.386.575,3,2008,5610105,MAIN
2.095.386.575,3,2008,5610203,MAIN
2.095.427.454,3,2003,7411,MAIN
2.095.427.454,3,2003,74131,MAIN
2.095.427.454,3,2003,7440101,MAIN
2.095.427.454,3,2003,7484203,MAIN
2.095.427.454,3,2008,7311001,MAIN
2.095.427.454,3,2008,73200,MAIN
2.095.427.454,3,2008,82300,MAIN
2.095.481.595,3,2003,70201,MAIN
2.095.481.595,3,2003,70311,MAIN
2.095.481.595,3,2003,7032101,MAIN
2.095.481.595,3,2003,74131,MAIN
2.095.481.595,3,2008,68201,MAIN
2.095.481.595,3,2008,68311,MAIN
2.095.481.595,3,2008,6832101,MAIN
2.095.481.595,3,2008,73200,MAIN
2.095.590.572,6,2008,46423,MAIN
2.095.590.572,3,2003,51410,MAIN
2.095.590.572,3,2003,5141001,MAIN
2.095.590.572,3,2003,51421,MAIN
2.095.590.572,3,2003,5142101,MAIN
2.095.590.572,3,2003,51474,MAIN
2.095.590.572,3,2003,51477,MAIN
2.095.590.572,3,2008,4641101,MAIN
2.095.590.572,3,2008,46419,MAIN
2.095.590.572,3,2008,46422,MAIN
2.095.590.572,3,2008,4642301,MAIN
2.095.590.572,3,2008,46480,MAIN
2.095.590.572,3,2008,46498,MAIN
2.095.590.572,6,2003,51421,MAIN
2.095.690.146,3,2003,5141003,MAIN
2.095.690.146,3,2003,5147101,MAIN
2.095.690.146,3,2003,51532,MAIN
2.095.690.146,3,2003,5241006,MAIN
2.095.690.146,3,2003,5244103,MAIN
2.095.690.146,3,2008,4641201,MAIN
2.095.690.146,3,2008,4649411,MAIN
2.095.690.146,3,2008,46731,MAIN
2.095.690.146,3,2008,4751202,MAIN
2.095.690.146,3,2008,4759103,MAIN
2.095.711.031,3,2003,70201,MAIN
2.095.711.031,3,2008,68201,MAIN
2.095.763.093,3,2003,7140801,MAIN
2.095.763.093,3,2003,7440101,MAIN
2.095.763.093,3,2003,7484701,MAIN
2.095.763.093,3,2003,9211401,MAIN
2.095.763.093,3,2003,9211402,MAIN
2.095.763.093,3,2008,5912001,MAIN
2.095.763.093,3,2008,5912002,MAIN
2.095.763.093,3,2008,7311001,MAIN
2.095.763.093,3,2008,74101,MAIN
2.095.763.093,3,2008,7729901,MAIN
2.096.114.966,6,2008,79110,MAIN
2.096.114.966,3,2003,63301,MAIN
2.096.114.966,3,2003,7415101,MAIN
2.096.114.966,3,2008,6420011,MAIN
2.096.114.966,3,2008,79110,MAIN
2.096.115.065,3,2003,5156101,MAIN
2.096.115.065,3,2003,5156102,MAIN
2.096.115.065,3,2008,4676101,MAIN
2.096.115.065,3,2008,4676102,MAIN
2.096.367.463,3,2003,5123001,MAIN
2.096.367.463,3,2003,51441,MAIN
2.096.367.463,3,2003,5170001,MAIN
2.096.367.463,3,2008,46232,MAIN
2.096.367.463,3,2008,46494,MAIN
2.096.367.463,3,2008,46900,MAIN
2.096.990.243,3,2003,45432,MAIN
2.096.990.243,3,2008,4619001,MAIN
2.096.990.243,3,2008,46180,SECO
2.096.992.322,6,2008,70210,MAIN
2.096.992.322,3,2003,7412401,MAIN
2.096.992.322,3,2008,6920101,MAIN
2.097.133.565,3,2003,5232002,MAIN
2.097.133.565,3,2003,93021,MAIN
2.097.133.565,3,2008,4774002,MAIN
2.097.133.565,3,2008,96021,MAIN
2.097.181.471,6,2008,42110,MAIN
2.097.181.471,3,2003,141011,MAIN
2.097.181.471,3,2003,45112,MAIN
2.097.181.471,3,2003,4511201,MAIN
2.097.181.471,3,2003,45120,MAIN
2.097.181.471,3,2003,4512002,MAIN
2.097.181.471,3,2003,45214,MAIN
2.097.181.471,3,2003,4521402,MAIN
2.097.181.471,3,2003,45215,MAIN
2.097.181.471,3,2003,4521501,MAIN
2.097.181.471,3,2003,4521503,MAIN
2.097.181.471,3,2003,45230,MAIN
2.097.181.471,3,2003,4523002,MAIN
2.097.181.471,3,2003,4523004,MAIN
2.097.181.471,3,2003,4523005,MAIN
2.097.181.471,3,2003,4525001,MAIN
2.097.181.471,3,2008,3320011,MAIN
2.097.181.471,3,2008,41101,MAIN
2.097.181.471,3,2008,41102,MAIN
2.097.181.471,3,2008,42110,MAIN
2.097.181.471,3,2008,4211001,MAIN
2.097.181.471,3,2008,4211003,MAIN
2.097.181.471,3,2008,42130,MAIN
2.097.181.471,3,2008,4213002,MAIN
2.097.181.471,3,2008,4221911,MAIN
2.097.181.471,3,2008,42220,MAIN
2.097.181.471,3,2008,4222001,MAIN
2.097.181.471,3,2008,4299001,MAIN
2.097.181.471,3,2008,43120,MAIN
2.097.181.471,3,2008,4312001,MAIN
2.097.181.471,3,2008,43130,MAIN
2.097.181.471,3,2008,4313002,MAIN
2.097.181.471,3,2008,43211,MAIN
2.097.181.471,3,2008,4321101,MAIN
2.097.181.471,3,2008,4321102,MAIN
2.097.181.471,3,2008,4321103,MAIN
2.097.181.471,3,2008,43212,MAIN
2.097.181.471,3,2008,4399901,MAIN
2.097.181.471,3,2008,7111103,MAIN
2.097.429.515,3,2003,2852002,MAIN
2.097.429.515,3,2003,45340,MAIN
2.097.429.515,3,2003,4542201,MAIN
2.097.429.515,3,2008,3312011,MAIN
2.097.429.515,3,2008,43299,MAIN
2.097.429.515,3,2008,4332011,MAIN
2.097.572.045,3,2003,7412401,MAIN
2.097.572.045,3,2008,6920101,MAIN
2.097.695.571,3,2003,51840,MAIN
2.097.695.571,3,2003,52250,MAIN
2.097.695.571,3,2003,5248701,MAIN
2.097.695.571,3,2003,7133002,MAIN
2.097.695.571,3,2003,7210001,MAIN
2.097.695.571,3,2003,7210002,MAIN
2.097.695.571,3,2003,7230001,MAIN
2.097.695.571,3,2003,7230002,MAIN
2.097.695.571,3,2003,72400,MAIN
2.097.695.571,3,2003,7250001,MAIN
2.097.695.571,3,2003,72600,MAIN
2.097.695.571,3,2008,4321101,MAIN
2.097.695.571,3,2008,4321102,MAIN
2.097.695.571,3,2008,43212,MAIN
2.097.695.571,3,2008,4322211,MAIN
2.097.695.571,3,2008,43291,MAIN
2.097.695.571,3,2008,4329101,MAIN
2.097.695.571,3,2008,4329102,MAIN
2.097.695.571,3,2008,4329103,MAIN
2.097.695.571,3,2008,43299,MAIN
2.097.695.571,3,2008,4329901,MAIN
2.097.695.571,3,2008,4329902,MAIN
2.097.695.571,3,2008,4329903,MAIN
2.097.695.571,3,2008,4329904,MAIN
2.097.695.571,3,2008,4329911,MAIN
2.097.695.571,3,2008,4329912,MAIN
2.097.695.571,3,2008,43310,MAIN
2.097.695.571,3,2008,4331001,MAIN
2.097.695.571,3,2008,43320,MAIN
2.097.695.571,3,2008,4332001,MAIN
2.097.695.571,3,2008,4332002,MAIN
2.097.695.571,3,2008,4332003,MAIN
2.097.695.571,3,2008,4332004,MAIN
2.097.695.571,3,2008,4332005,MAIN
2.097.695.571,3,2008,4332011,MAIN
2.097.695.571,3,2008,4332012,MAIN
2.097.695.571,3,2008,4332014,MAIN
2.097.695.571,3,2008,4332015,MAIN
2.097.695.571,3,2008,4332016,MAIN
2.097.695.571,3,2008,4332021,MAIN
2.097.695.571,3,2008,43332,MAIN
2.097.695.571,3,2008,4333201,MAIN
2.097.695.571,3,2008,43333,MAIN
2.097.695.571,3,2008,4333301,MAIN
2.097.695.571,3,2008,43341,MAIN
2.097.695.571,3,2008,4334101,MAIN
2.097.695.571,3,2008,43342,MAIN
2.097.695.571,3,2008,4334201,MAIN
2.097.695.571,3,2008,43343,MAIN
2.097.695.571,3,2008,4334301,MAIN
2.097.695.571,3,2008,43390,MAIN
2.097.695.571,3,2008,4339001,MAIN
2.097.695.571,3,2008,4339002,MAIN
2.097.695.571,3,2008,43992,MAIN
2.097.695.571,3,2008,4399201,MAIN
2.097.695.571,3,2008,43993,MAIN
2.097.695.571,3,2008,4399301,MAIN
2.097.695.571,3,2008,4399402,MAIN
2.097.695.571,3,2008,4399901,MAIN
2.097.695.571,3,2008,4399904,MAIN
2.097.695.571,3,2008,4399905,MAIN
2.097.695.571,3,2008,4399906,MAIN
2.097.695.571,3,2008,4399911,MAIN
2.097.695.571,3,2008,46510,MAIN
2.097.695.571,3,2008,47252,MAIN
2.097.695.571,3,2008,4741001,MAIN
2.097.695.571,3,2008,6202001,MAIN
2.097.695.571,3,2008,6202002,MAIN
2.097.695.571,3,2008,62090,MAIN
2.097.695.571,3,2008,63110,MAIN
2.097.695.571,3,2008,6311001,MAIN
2.097.695.571,3,2008,6311002,MAIN
2.097.695.571,3,2008,7733002,MAIN
2.097.695.571,3,2008,9511001,MAIN
2.097.827.116,6,2008,81210,MAIN
2.097.827.116,3,2003,51430,MAIN
2.097.827.116,3,2003,5146002,MAIN
2.097.827.116,3,2008,7810001,MAIN
2.097.827.116,3,2008,81210,MAIN
2.097.827.116,3,2008,81220,MAIN
2.097.827.116,3,2008,8122001,MAIN
2.097.827.116,3,2008,82990,MAIN
2.097.875.715,6,2008,46423,MAIN
2.097.875.715,3,2003,1823001,MAIN
2.097.875.715,3,2003,361,MAIN
2.097.875.715,3,2003,51421,MAIN
2.097.875.715,3,2003,5142103,MAIN
2.097.875.715,3,2003,5147101,MAIN
2.097.875.715,3,2008,1414001,MAIN
2.097.875.715,3,2008,46423,MAIN
2.097.875.715,3,2008,46424,MAIN
2.097.875.715,3,2008,4649411,MAIN
2.097.875.715,6,2003,51421,MAIN
2.097.876.111,6,2008,71111,MAIN
2.097.876.111,3,2003,74201,MAIN
2.097.876.111,3,2008,71111,MAIN
2.099.415.441,6,2008,47521,MAIN
2.099.415.441,3,2003,5147101,MAIN
2.099.415.441,3,2003,51476,MAIN
2.099.415.441,3,2003,5147601,MAIN
2.099.415.441,3,2003,52441,MAIN
2.099.415.441,3,2003,52489,MAIN
2.099.415.441,3,2003,5153101,SECO
2.099.415.441,3,2003,5153102,SECO
2.099.415.441,3,2003,5153103,SECO
2.099.415.441,3,2003,5153104,SECO
2.099.415.441,3,2003,5153201,SECO
2.099.415.441,3,2003,5153203,SECO
2.099.415.441,3,2003,5153204,SECO
2.099.415.441,3,2003,5153205,SECO
2.099.415.441,3,2003,5154101,SECO
2.099.415.441,3,2003,5154102,SECO
2.099.415.441,3,2003,5154103,SECO
2.099.415.441,3,2003,5154201,SECO
2.099.415.441,3,2003,5154202,SECO
2.099.415.441,3,2003,5156201,SECO
2.099.415.441,3,2003,5156202,SECO
2.099.415.441,3,2003,5156203,SECO
2.099.415.441,3,2003,51810,SECO
2.099.415.441,3,2003,51850,SECO
2.099.415.441,3,2003,51860,SECO
2.099.415.441,3,2003,51872,SECO
2.099.415.441,3,2003,51873,SECO
2.099.415.441,3,2003,52461,SECO
2.099.415.441,3,2003,52462,SECO
2.099.415.441,3,2003,5249802,SECO
2.099.415.441,3,2003,5249803,SECO
2.099.415.441,3,2008,4649411,MAIN
2.099.415.441,3,2008,46496,MAIN
2.099.415.441,3,2008,4649601,MAIN
2.099.415.441,3,2008,47591,MAIN
2.099.415.441,3,2008,47650,MAIN
2.099.415.441,3,2008,46520,SECO
2.099.415.441,3,2008,46620,SECO
2.099.415.441,3,2008,46660,SECO
2.099.415.441,3,2008,46699,SECO
2.099.415.441,3,2008,4673102,SECO
2.099.415.441,3,2008,4673201,SECO
2.099.415.441,3,2008,4673202,SECO
2.099.415.441,3,2008,4673203,SECO
2.099.415.441,3,2008,4673204,SECO
2.099.415.441,3,2008,4673311,SECO
2.099.415.441,3,2008,4673401,SECO
2.099.415.441,3,2008,4673601,SECO
2.099.415.441,3,2008,4674101,SECO
2.099.415.441,3,2008,4674102,SECO
2.099.415.441,3,2008,4674103,SECO
2.099.415.441,3,2008,4674201,SECO
2.099.415.441,3,2008,4674202,SECO
2.099.415.441,3,2008,4676901,SECO
2.099.415.441,3,2008,4676902,SECO
2.099.415.441,3,2008,4676903,SECO
2.099.415.441,3,2008,47521,SECO
2.099.415.441,3,2008,4778901,SECO
2.099.415.441,3,2008,4778902,SECO
2.099.520.557,6,2008,52290,MAIN
2.099.520.557,3,2003,61100,MAIN
2.099.520.557,3,2003,61200,MAIN
2.099.520.557,3,2003,63111,MAIN
2.099.520.557,3,2003,6311101,MAIN
2.099.520.557,3,2008,50200,MAIN
2.099.520.557,3,2008,50400,MAIN
2.099.520.557,3,2008,52241,MAIN
2.099.520.557,3,2008,5224101,MAIN
2.099.520.557,3,2008,68203,MAIN
2.099.520.854,6,2008,66191,MAIN
2.099.520.854,3,2003,6523601,MAIN
2.099.520.854,3,2008,6499901,MAIN
2.099.522.042,3,2003,511,MAIN
2.099.522.042,3,2003,51421,MAIN
2.099.522.042,3,2003,5142103,MAIN
2.099.522.042,3,2003,52421,MAIN
2.099.522.042,3,2003,52424,MAIN
2.099.522.042,3,2008,46423,MAIN
2.099.522.042,3,2008,46424,MAIN
2.099.522.042,3,2008,47713,MAIN
2.099.522.042,3,2008,47716,MAIN
2.099.732.571,3,2003,6523,MAIN
2.099.817.990,3,2003,3622401,MAIN
2.099.817.990,3,2003,51474,MAIN
2.099.817.990,3,2003,5249702,MAIN
2.099.817.990,3,2008,3212401,MAIN
2.099.817.990,3,2008,46480,MAIN
2.099.817.990,3,2008,4778602,MAIN
2.099.868.470,3,2003,2223001,MAIN
2.099.868.470,3,2003,52210,MAIN
2.099.868.470,3,2003,52487,MAIN
2.099.868.470,3,2003,7440101,MAIN
2.099.868.470,3,2008,41101,MAIN
2.099.868.470,3,2008,41102,MAIN
2.099.868.470,3,2008,41201,MAIN
2.099.868.470,3,2008,4120122,MAIN
2.099.868.470,3,2008,41202,MAIN
2.099.868.470,3,2008,41203,MAIN
2.099.868.470,3,2008,42110,MAIN
2.099.868.470,3,2008,42130,MAIN
2.099.868.470,3,2008,43110,MAIN
2.099.868.470,3,2008,43120,MAIN
2.099.868.470,3,2008,43130,MAIN
2.099.868.470,3,2008,43291,MAIN
2.099.868.470,3,2008,43341,MAIN
2.099.868.470,3,2008,43342,MAIN
2.099.868.470,3,2008,43390,MAIN
2.099.868.470,3,2008,43992,MAIN
2.099.868.470,3,2008,43993,MAIN
2.099.868.470,3,2008,43994,MAIN
2.099.868.470,3,2008,43995,MAIN
2.099.868.470,3,2008,43999,MAIN
2.099.868.470,3,2008,4399901,MAIN
2.099.868.470,3,2008,4399902,MAIN
2.099.868.470,3,2008,4399903,MAIN
2.099.868.470,3,2008,4399904,MAIN
2.099.868.470,3,2008,4399905,MAIN
2.099.868.470,3,2008,4399911,MAIN
2.099.868.470,3,2008,4399931,MAIN
2.099.868.470,3,2008,46130,MAIN
2.099.868.470,3,2008,4613001,MAIN
2.099.868.470,3,2008,46731,MAIN
2.099.868.470,3,2008,46732,MAIN
2.099.868.470,3,2008,46733,MAIN
2.099.868.470,3,2008,46739,MAIN
2.099.868.470,3,2008,47521,MAIN
2.099.868.470,3,2008,47522,MAIN
2.099.868.470,3,2008,47526,MAIN
2.099.868.470,3,2008,47529,MAIN
2.099.868.470,3,2008,47530,MAIN
2.099.868.470,3,2008,68100,MAIN
2.099.868.470,3,2008,68201,MAIN
2.099.868.470,3,2008,77110,MAIN
2.099.868.470,3,2008,77120,MAIN
2.099.868.470,3,2008,77291,MAIN
2.099.868.470,3,2008,77310,MAIN
2.099.868.470,3,2008,77399,MAIN
2.099.868.470,3,2008,78100,MAIN
2.099.868.470,3,2008,82110,MAIN
2.099.868.470,3,2008,82300,MAIN
2.099.868.470,3,2008,82920,MAIN
2.099.868.470,3,2008,82990,MAIN
2.100.076.130,3,2003,521,MAIN
2.100.076.130,3,2003,52112,MAIN
2.100.076.130,3,2003,52250,MAIN
2.100.076.130,3,2003,52260,MAIN
2.100.076.130,3,2008,47112,MAIN
2.100.076.130,3,2008,47252,MAIN
2.100.076.130,3,2008,47260,MAIN
2.100.139.872,3,2003,7440103,MAIN
2.100.139.872,3,2008,7311003,MAIN
2.100.139.872,3,2008,8030002,MAIN
2.100.256.470,3,2003,141011,MAIN
2.100.256.470,3,2003,2811001,MAIN
2.100.256.470,3,2003,4523004,MAIN
2.100.256.470,3,2003,45340,MAIN
2.100.256.470,3,2008,2511001,MAIN
2.100.256.470,3,2008,4299001,MAIN
2.100.256.470,3,2008,43299,MAIN
2.100.256.470,3,2008,8130002,MAIN
2.100.319.917,3,2003,36221,MAIN
2.100.319.917,3,2003,3622301,MAIN
2.100.319.917,3,2003,51474,MAIN
2.100.319.917,3,2003,51651,MAIN
2.100.319.917,3,2008,3212301,MAIN
2.100.319.917,3,2008,46480,MAIN
2.100.319.917,3,2008,46693,MAIN
2.100.355.747,3,2003,63401,MAIN
2.100.355.747,3,2008,52290,MAIN
2.100.365.645,6,2008,56101,MAIN
2.100.365.645,3,2003,52441,MAIN
2.100.365.645,3,2003,52484,MAIN
2.100.365.645,3,2003,5250101,MAIN
2.100.365.645,3,2003,5530101,MAIN
2.100.365.645,3,2003,5540101,MAIN
2.100.365.645,3,2008,47591,MAIN
2.100.365.645,3,2008,47770,MAIN
2.100.365.645,3,2008,4779101,MAIN
2.100.365.645,3,2008,5610101,MAIN
2.100.365.645,3,2008,5630101,MAIN
2.100.365.645,6,2003,55401,MAIN
2.100.365.843,6,2008,47716,MAIN
2.100.365.843,3,2003,5241006,MAIN
2.100.365.843,3,2003,52421,MAIN
2.100.365.843,3,2003,5244103,MAIN
2.100.365.843,3,2008,4751202,MAIN
2.100.365.843,3,2008,4759103,MAIN
2.100.365.843,3,2008,47716,MAIN
2.100.365.843,3,2008,47721,MAIN
2.100.365.843,3,2008,4772101,MAIN
2.100.365.843,3,2008,47722,MAIN
2.100.365.843,3,2008,4772201,MAIN
2.100.370.197,3,2003,52484,MAIN
2.100.370.197,3,2003,52730,MAIN
2.100.370.197,3,2008,47770,MAIN
2.100.370.197,3,2008,95250,MAIN
2.100.528.466,3,2003,6330301,MAIN
2.100.528.466,3,2008,7990101,MAIN
2.100.663.474,6,2008,70220,MAIN
2.100.663.474,3,2003,74131,MAIN
2.100.663.474,3,2003,7413101,SECO
2.100.663.474,3,2003,7413102,SECO
2.100.663.474,3,2003,74132,SECO
2.100.663.474,3,2003,7414101,SECO
2.100.663.474,3,2003,74142,SECO
2.100.663.474,3,2003,7414202,SECO
2.100.663.474,3,2003,7414203,SECO
2.100.663.474,3,2003,74879,SECO
2.100.663.474,3,2008,73200,MAIN
2.100.663.474,3,2008,7021001,SECO
2.100.663.474,3,2008,70220,SECO
2.100.663.474,3,2008,7022002,SECO
2.100.663.474,3,2008,7022003,SECO
2.100.663.474,3,2008,7320001,SECO
2.100.663.474,3,2008,7320002,SECO
2.100.663.474,3,2008,82990,SECO
2.100.722.466,3,2003,361,MAIN
2.100.722.466,3,2003,3650008,MAIN
2.100.722.466,3,2003,7134005,MAIN
2.100.722.466,3,2003,7420302,MAIN
2.100.722.466,3,2003,7440301,MAIN
2.100.722.466,3,2008,3240006,MAIN
2.100.722.466,3,2008,7112102,MAIN
2.100.722.466,3,2008,7410501,MAIN
2.100.722.466,3,2008,7739201,MAIN
2.100.722.466,3,2008,90011,MAIN
2.100.722.466,3,2008,90022,MAIN
2.100.722.466,3,2008,90029,MAIN
2.100.722.466,3,2008,90031,MAIN
2.100.722.466,3,2008,90041,MAIN
2.100.976.547,3,2003,5170001,MAIN
2.100.976.547,3,2008,46900,MAIN
2.100.985.455,3,2003,5274005,MAIN
2.100.985.455,3,2008,9529004,MAIN
2.100.990.405,6,2008,46769,MAIN
2.100.990.405,3,2003,211,MAIN
2.100.990.405,3,2003,2121001,MAIN
2.100.990.405,3,2003,51475,MAIN
2.100.990.405,3,2003,52470,MAIN
2.100.990.405,3,2008,1721001,MAIN
2.100.990.405,3,2008,46492,MAIN
2.100.990.405,3,2008,47620,MAIN
2.100.990.405,3,2008,64200,SECO
2.101.026.631,3,2003,521,MAIN
2.101.026.631,3,2008,82990,MAIN
2.101.156.986,3,2003,511,MAIN
2.101.156.986,3,2003,9262101,MAIN
2.101.156.986,3,2008,9311021,MAIN
2.101.197.172,3,2003,5244103,MAIN
2.101.197.172,3,2003,5248602,MAIN
2.101.197.172,3,2008,4753002,MAIN
2.101.197.172,3,2008,4759103,MAIN
2.101.255.768,3,2003,52112,MAIN
2.101.255.768,3,2003,52260,MAIN
2.101.255.768,3,2008,47112,MAIN
2.101.255.768,3,2008,47260,MAIN
2.101.372.861,3,2003,511,MAIN
2.101.396.617,3,2003,6311102,MAIN
2.101.396.617,3,2008,7022001,MAIN
2.101.604.275,3,2003,221,MAIN
2.101.604.275,3,2003,7134005,MAIN
2.101.604.275,3,2003,72,MAIN
2.101.604.275,3,2003,74131,MAIN
2.101.604.275,3,2003,921,MAIN
2.101.604.275,3,2008,18200,MAIN
2.101.604.275,3,2008,47430,MAIN
2.101.604.275,3,2008,5911301,MAIN
2.101.604.275,3,2008,5911302,MAIN
2.101.604.275,3,2008,6010001,MAIN
2.101.604.275,3,2008,62020,MAIN
2.101.604.275,3,2008,62090,MAIN
2.101.604.275,3,2008,73200,MAIN
2.101.604.275,3,2008,7729201,MAIN
2.101.604.275,3,2008,77299,MAIN
2.101.604.275,3,2008,7739201,MAIN
2.101.604.275,3,2008,80200,MAIN
2.101.604.275,3,2008,90023,MAIN
2.101.604.275,3,2008,90029,MAIN
2.101.717.905,3,2003,5211601,MAIN
2.101.717.905,3,2003,5233002,MAIN
2.101.717.905,3,2008,4711211,MAIN
2.101.717.905,3,2008,4775002,MAIN
2.101.758.485,3,2003,70111,MAIN
2.101.758.485,3,2003,70112,MAIN
2.101.758.485,3,2003,70120,MAIN
2.101.758.485,3,2003,7020101,MAIN
2.101.758.485,3,2008,41101,MAIN
2.101.758.485,3,2008,41102,MAIN
2.101.758.485,3,2008,68100,MAIN
2.101.758.485,3,2008,6820101,MAIN
2.101.758.584,6,2008,47221,MAIN
2.101.758.584,3,2003,52112,MAIN
2.101.758.584,3,2003,5222001,MAIN
2.101.758.584,3,2003,5222002,MAIN
2.101.758.584,3,2003,52271,MAIN
2.101.758.584,3,2008,47112,MAIN
2.101.758.584,3,2008,4722101,MAIN
2.101.758.584,3,2008,47222,MAIN
2.101.758.584,3,2008,47291,MAIN
2.101.826.484,3,2003,5211201,MAIN
2.101.826.484,3,2008,4711201,MAIN
2.101.826.484,3,2008,47260,MAIN
2.101.826.484,3,2008,4762001,MAIN
2.101.826.484,3,2008,4778902,MAIN
2.101.826.484,3,2008,9200004,MAIN
2.101.826.979,6,2008,47540,MAIN
2.101.826.979,3,2003,52450,MAIN
2.101.826.979,3,2008,45209,MAIN
2.101.826.979,3,2008,4540201,MAIN
2.101.826.979,3,2008,4540203,MAIN
2.101.826.979,3,2008,4540204,MAIN
2.101.826.979,3,2008,47540,MAIN
2.101.826.979,3,2008,4778501,MAIN
2.101.826.979,3,2008,9529001,MAIN
2.101.826.979,6,2003,52112,MAIN
2.101.883.102,3,2003,7414201,MAIN
2.101.883.102,3,2003,7414202,MAIN
2.101.883.102,3,2008,7022001,MAIN
2.101.883.102,3,2008,7022002,MAIN
2.101.932.392,3,2003,5141003,MAIN
2.101.932.392,3,2003,5142103,MAIN
2.101.932.392,3,2003,51422,MAIN
2.101.932.392,3,2003,5147101,MAIN
2.101.932.392,3,2003,51477,MAIN
2.101.932.392,3,2008,4641201,MAIN
